timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1669134190847,20,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-6,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,20,0,0
1669134190968,21,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-8,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,21,0,0
1669134190897,109,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-9,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,109,0,87
1669134191006,22,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-9,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,22,0,0
1669134190968,105,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-2,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,105,0,78
1669134191073,24,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-2,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,24,0,0
1669134191073,24,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-4,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,24,0,0
1669134190105,1120,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-5,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,1120,0,1099
1669134191209,23,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-7,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,23,0,0
1669134191137,103,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-10,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,103,0,82
1669134191137,104,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-3,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,104,0,82
1669134191241,22,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-10,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,22,0,0
1669134190968,296,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-1,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,296,0,0
1669134191209,99,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-9,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,99,0,78
1669134191308,21,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-9,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,21,0,0
1669134191309,100,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-4,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,100,0,77
1669134191409,21,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-4,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,21,0,0
1669134191353,93,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-6,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,93,0,72
1669134191446,22,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-6,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,22,0,0
1669134191538,109,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-1,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,109,0,86
1669134191538,110,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-8,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,110,0,88
1669134191538,112,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-10,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,112,0,89
1669134191633,22,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-5,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,22,0,0
1669134191647,22,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-1,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,22,0,0
1669134191634,102,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-2,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,102,0,80
1669134191736,23,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-2,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,23,0,0
1669134191785,22,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-3,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,22,0,0
1669134191737,117,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-6,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,117,0,93
1669134191760,117,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-2,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,117,0,93
1669134191854,23,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-6,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,23,0,0
1669134191877,24,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-2,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,24,0,0
1669134191808,160,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-3,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,160,0,135
1669134191968,24,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-3,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,24,0,0
1669134192009,24,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-10,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,24,0,0
1669134191968,98,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-9,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,98,0,76
1669134192066,22,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-9,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,22,0,0
1669134191992,106,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-3,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,106,0,81
1669134192169,24,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-8,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,24,0,0
1669134192170,110,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-4,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,110,0,85
1669134192274,112,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-6,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,112,0,87
1669134192274,112,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-10,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,112,0,87
1669134192274,116,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-1,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,116,0,90
1669134192386,23,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-6,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,23,0,0
1669134192346,96,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-5,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,96,0,73
1669134192346,105,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-8,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,105,0,81
1669134192442,22,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-5,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,22,0,0
1669134192170,329,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-2,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,329,0,79
1669134192410,97,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-6,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,97,0,76
1669134192489,24,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-4,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,24,0,0
1669134191409,1104,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-7,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,1104,0,1081
1669134192088,434,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-9,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,434,0,412
1669134192507,22,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-6,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,22,0,0
1669134192585,23,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-10,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,23,0,0
1669134192585,24,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-8,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,24,0,0
1669134192609,109,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-10,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,109,0,87
1669134192705,22,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-2,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,22,0,0
1669134192706,24,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-3,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,24,0,0
1669134192706,94,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-4,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,94,0,73
1669134192800,22,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-4,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,22,0,0
1669134192800,23,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-9,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,23,0,0
1669134192874,25,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-1,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,25,0,0
1669134192822,106,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-4,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,106,0,81
1669134192928,25,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-4,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,25,0,0
1669134192874,119,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-8,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,119,0,96
1669134192993,23,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-8,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,23,0,0
1669134192953,90,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-4,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,90,0,69
1669134193043,21,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-4,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,21,0,0
1669134193122,23,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-7,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,23,0,0
1669134193017,324,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-8,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,324,0,74
1669134193341,22,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-10,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,22,0,0
1669134193341,22,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-8,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,22,0,0
1669134193266,104,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-5,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,104,0,83
1669134193266,109,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-6,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,109,0,88
1669134193266,109,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-3,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,109,0,89
1669134193370,21,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-5,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,21,0,0
1669134193419,121,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-2,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,121,0,98
1669134193540,21,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-3,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,21,0,0
1669134193540,24,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-2,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,24,0,0
1669134193499,96,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-4,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,96,0,76
1669134193499,108,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-8,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,108,0,85
1669134193595,21,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-4,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,21,0,0
1669134193607,23,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-8,text,false,,277,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,23,0,0
1669134193341,327,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-1,text,false,,277,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,327,0,78
1669134193651,107,dish-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-5,text,false,,314,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,107,0,85
1669134193738,22,option-dispo,502,Bad Gateway,bzm - Concurrency Thread Group-ThreadStarter 2-6,text,false,,314,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,22,0,0
1669134193930,7099,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-5,text,true,,524,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,7098,0,0
1669134193739,7291,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-2,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,7291,0,80
1669134193738,7292,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-10,text,true,,522,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,7292,0,86
1669134193858,7172,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-1,text,true,,524,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,7172,0,0
1669134193931,7303,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-6,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,7303,0,80
1669134193859,7381,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-8,text,true,,526,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,7381,0,85
1669134193123,8211,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-9,text,true,,522,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,8211,0,1081
1669134193146,8188,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-7,text,true,,525,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,8188,0,2297
1669134193859,7482,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-3,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,7482,0,86
1669134193978,7364,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-4,text,true,,525,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,7363,0,69
1669134201071,363,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-2,text,true,,523,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,363,0,0
1669134201120,321,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-1,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,321,0,79
1669134201071,462,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-10,text,true,,524,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,461,0,0
1669134201235,304,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-6,text,true,,524,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,304,0,0
1669134201240,309,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-8,text,true,,523,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,309,0,0
1669134201030,604,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-5,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,604,0,78
1669134201341,296,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-3,text,true,,523,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,296,0,0
1669134201340,299,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-7,text,true,,525,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,298,0,0
1669134201435,302,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-2,text,true,,523,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,302,0,98
1669134201342,490,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-4,text,true,,525,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,490,0,0
1669134201340,493,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-9,text,true,,525,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,493,0,0
1669134201539,298,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-6,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,298,0,75
1669134201533,305,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-10,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,305,0,78
1669134201442,403,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-1,text,true,,525,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,403,0,0
1669134201549,385,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-8,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,385,0,77
1669134201634,300,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-5,text,true,,523,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,300,0,0
1669134201838,105,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-6,text,true,,524,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,105,0,0
1669134201737,297,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-2,text,true,,524,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,297,0,0
1669134201637,397,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-3,text,true,,525,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,397,0,81
1669134201639,400,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-7,text,true,,525,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,400,0,83
1669134201838,204,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-10,text,true,,523,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,204,0,0
1669134201934,204,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-8,text,true,,524,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,204,0,0
1669134201833,400,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-4,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,400,0,90
1669134201935,299,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-5,text,true,,525,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,299,0,88
1669134201833,404,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-9,text,true,,525,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,404,0,82
1669134202034,297,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-2,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,297,0,71
1669134201852,480,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-1,text,true,,525,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,480,0,79
1669134201944,398,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-6,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,398,0,95
1669134202139,293,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-8,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,293,0,73
1669134202043,389,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-10,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,389,0,73
1669134202104,331,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-7,text,true,,524,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,331,0,0
1669134202104,333,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-3,text,true,,523,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,333,0,0
1669134202234,206,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-5,text,true,,525,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,206,0,0
1669134202331,203,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-2,text,true,,524,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,203,0,0
1669134202234,307,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-4,text,true,,521,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,307,0,0
1669134202342,200,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-6,text,true,,524,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,199,0,0
1669134202432,199,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-8,text,true,,523,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,199,0,0
1669134202272,366,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-9,text,true,,523,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,366,0,0
1669134202441,200,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-5,text,true,,525,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,200,0,93
1669134202333,312,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-1,text,true,,525,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,312,0,0
1669134202513,224,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-3,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,224,0,83
1669134202433,401,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-10,text,true,,525,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,401,0,0
1669134202542,292,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-4,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,292,0,77
1669134202513,326,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-7,text,true,,523,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,326,0,82
1669134202641,200,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-5,text,true,,525,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,200,0,0
1669134202625,307,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-6,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,307,0,80
1669134202577,355,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-2,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,355,0,74
1669134202737,295,option-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-3,text,true,,522,1571,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,295,0,0
1669134202705,337,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-8,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,337,0,78
1669134202785,257,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-1,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,257,0,94
1669134202705,339,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-9,text,true,,525,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,339,0,78
1669134202834,304,dish-dispo,200,OK,bzm - Concurrency Thread Group-ThreadStarter 2-10,text,true,,524,1744,10,11,https://cisqa1.services.uat.tbst.me/event/zelty,304,0,83
